Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
17:00:22,37,1.112,1.011,0.984,1.018,1.014,1.01,1.014,1.005,0.971,0.918,0.851,0.826,0.899,0.854,0.911,0.898,0.881,0.88,0.879,0.866,0.855,0.846,0.795,0.776,0.11,0.115,0.114,0.11,0.818,0.111,0.761,0.656,0.648,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.11,0.112,0.112,0.113,0.111,0.111,0.115,0.113,0.112,0.772,0.122,0.133,0.11,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.11,0.114,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.115,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.109,0.112,0.118,0.136
17:30:22,37,1.123,1.015,0.99,1.027,1.022,1.02,1.024,1.011,0.981,0.929,0.861,0.838,0.913,0.869,0.922,0.909,0.891,0.89,0.889,0.877,0.864,0.858,0.806,0.785,0.109,0.115,0.114,0.11,0.822,0.111,0.772,0.673,0.671,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.11,0.112,0.112,0.113,0.111,0.111,0.114,0.113,0.112,0.789,0.122,0.133,0.11,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.11,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.117,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.136
18:00:22,36.9,1.136,1.021,0.994,1.037,1.033,1.027,1.035,1.022,0.99,0.939,0.873,0.85,0.928,0.878,0.934,0.918,0.899,0.898,0.9,0.886,0.872,0.869,0.818,0.796,0.11,0.115,0.114,0.11,0.825,0.111,0.78,0.685,0.687,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.114,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.806,0.122,0.133,0.111,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.11,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.119,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.118,0.136
18:30:22,37,1.145,1.023,0.998,1.043,1.04,1.038,1.045,1.03,0.998,0.948,0.883,0.859,0.94,0.891,0.944,0.926,0.908,0.906,0.908,0.897,0.884,0.88,0.825,0.807,0.11,0.115,0.114,0.11,0.833,0.111,0.793,0.699,0.703,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.112,0.113,0.111,0.111,0.114,0.113,0.112,0.821,0.122,0.133,0.11,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.132,0.11,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.118,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.136
19:00:22,37,1.155,1.024,1.001,1.052,1.049,1.046,1.053,1.038,1.008,0.956,0.895,0.874,0.948,0.898,0.95,0.936,0.916,0.913,0.918,0.906,0.892,0.892,0.837,0.819,0.11,0.115,0.114,0.11,0.842,0.111,0.8,0.715,0.722,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.112,0.832,0.122,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.109,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.12,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.137
19:30:22,37,1.166,1.028,1.003,1.061,1.056,1.055,1.063,1.047,1.016,0.965,0.903,0.881,0.959,0.904,0.944,0.946,0.925,0.923,0.926,0.914,0.901,0.902,0.848,0.827,0.11,0.115,0.114,0.11,0.853,0.111,0.815,0.732,0.743,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.846,0.122,0.133,0.11,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.109,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.118,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.137
20:00:22,36.9,1.177,1.028,1.004,1.067,1.064,1.063,1.071,1.054,1.022,0.974,0.912,0.892,0.97,0.913,0.936,0.953,0.934,0.929,0.935,0.923,0.91,0.911,0.857,0.837,0.11,0.115,0.114,0.11,0.861,0.111,0.827,0.75,0.762,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.86,0.122,0.133,0.11,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.108,0.114,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.121,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.137
20:30:22,37,1.186,1.029,1.002,1.075,1.072,1.07,1.079,1.062,1.03,0.982,0.923,0.902,0.981,0.92,0.93,0.963,0.943,0.938,0.946,0.933,0.92,0.922,0.868,0.847,0.11,0.115,0.114,0.111,0.867,0.111,0.835,0.772,0.779,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.112,0.873,0.122,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.117,0.123,0.133,0.108,0.114,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.123,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.138
21:00:22,37,1.201,1.031,1.006,1.082,1.08,1.078,1.087,1.07,1.038,0.988,0.931,0.912,0.994,0.923,0.925,0.971,0.95,0.946,0.953,0.943,0.929,0.933,0.878,0.858,0.11,0.115,0.114,0.111,0.873,0.111,0.844,0.785,0.791,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.883,0.122,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.132,0.108,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.122,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.138
21:30:22,37,1.212,1.03,1.005,1.09,1.086,1.085,1.093,1.076,1.045,0.996,0.939,0.919,1.009,0.929,0.927,0.979,0.959,0.954,0.962,0.951,0.942,0.943,0.888,0.868,0.11,0.115,0.114,0.111,0.875,0.111,0.851,0.8,0.8,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.894,0.123,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.117,0.123,0.133,0.109,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.121,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.138
22:00:22,37,1.224,1.032,1.004,1.096,1.093,1.091,1.101,1.084,1.052,1.003,0.948,0.931,1.02,0.933,0.926,0.988,0.967,0.962,0.971,0.961,0.948,0.951,0.897,0.879,0.11,0.115,0.114,0.11,0.882,0.111,0.856,0.811,0.811,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.906,0.122,0.133,0.11,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.109,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.122,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.139
22:30:22,37,1.236,1.033,1.003,1.103,1.1,1.099,1.108,1.09,1.058,1.012,0.956,0.941,1.032,0.934,0.927,0.997,0.975,0.97,0.98,0.97,0.956,0.96,0.907,0.889,0.11,0.115,0.114,0.111,0.889,0.111,0.862,0.822,0.821,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.915,0.123,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.109,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.115,0.114,0.128,0.127,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.139
23:00:22,37,1.248,1.033,1.002,1.109,1.108,1.106,1.117,1.097,1.066,1.022,0.964,0.952,1.046,0.94,0.931,1.005,0.984,0.979,0.989,0.978,0.967,0.969,0.917,0.899,0.11,0.115,0.114,0.111,0.894,0.111,0.869,0.832,0.83,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.113,0.924,0.122,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.117,0.123,0.133,0.109,0.114,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.115,0.114,0.129,0.131,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.119,0.139
23:30:22,37,1.254,1.033,1.001,1.115,1.114,1.114,1.124,1.103,1.073,1.029,0.973,0.963,1.059,0.944,0.931,1.014,0.991,0.986,0.997,0.987,0.973,0.977,0.927,0.907,0.11,0.115,0.114,0.111,0.899,0.111,0.876,0.841,0.837,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.112,0.937,0.122,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.117,0.123,0.133,0.109,0.114,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.115,0.114,0.129,0.135,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.119,0.14
24:00:22,37,1.27,1.036,0.999,1.122,1.121,1.123,1.133,1.111,1.082,1.038,0.983,0.976,1.071,0.944,0.933,1.022,0.999,0.994,1.005,0.995,0.982,0.985,0.935,0.917,0.11,0.115,0.114,0.11,0.905,0.111,0.882,0.85,0.847,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.11,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.112,0.946,0.122,0.133,0.11,0.111,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.117,0.123,0.133,0.109,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.115,0.114,0.129,0.135,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.119,0.141
